Person1,Person2,similarity,r.class
191004200097,191510190210,0.14285714285714285,1
191004360100,191510440215,0.4166666666666667,1
191004460103,191527290582,0.4666666666666667,1
191004470103,191527290582,0.3125,0
191004490104,191510610220,0.3333333333333333,1
191004580107,191511920251,0.17647058823529413,1
191004820112,191511100230,0.2222222222222222,1
191004830112,191511110230,0.5,1
191004840112,191511150230,0.6363636363636364,1
191004850112,191511120230,0.3157894736842105,1
191004860112,191511130230,0.3157894736842105,1
191005310125,191511470240,0.3333333333333333,1
191005350128,191511500241,0.2631578947368421,1
191005350128,191521380446,0.2,0
191005420130,191511590243,0.3684210526315789,1
191005420130,191511600243,0.2,0
191005460130,191511600243,0.5,1
191005510132,191511670245,0.45454545454545453,1
191005690136,191530110640,0.20833333333333334,1
191005710136,191530130640,0.2,1
191005720136,191530140640,0.2,1
191005730136,191530150640,0.3333333333333333,1
191005820138,191530340644,0.20833333333333334,1
191005850138,191530370644,0.21428571428571427,1
191005920140,191512000253,0.16666666666666666,1
191005950141,191512050254,0.38461538461538464,1
191006100146,191512220259,0.375,1
191006100146,191512230259,0.29411764705882354,0
191006140148,191512280261,0.4,1
191006250152,191512390265,0.2631578947368421,1
191006260152,191512400265,0.45454545454545453,1
191006310153,191512450266,0.2631578947368421,1
191006320153,191512460266,0.26666666666666666,1
191006510157,191512690271,0.2631578947368421,1
191006530157,191512710271,0.3333333333333333,1
191006590158,191512770272,0.35294117647058826,1
191006600158,191512780272,0.21428571428571427,1
191006610158,191512790272,0.42857142857142855,1
191006640160,191512920275,0.2631578947368421,1
191006660160,191512940275,0.13636363636363635,1
191006850165,191513140280,0.3157894736842105,1
191006850165,191513150280,0.25,0
191006860165,191513150280,0.3157894736842105,1
191007170173,191513510289,0.29411764705882354,1
191007230174,191513570290,0.42857142857142855,1
191007430179,191514500311,0.23529411764705882,0
191007510180,191513800295,0.5,1
191007690185,191514130303,0.4375,1
191007690185,191514150303,0.2222222222222222,0
191007690185,191501000023,0.21052631578947367,0
191007710185,191514150303,0.4666666666666667,1
191007710185,191514130303,0.21052631578947367,0
191007740186,191537530811,0.25,1
191007810188,191514210305,0.375,1
191007810188,191514270305,0.23809523809523808,0
191007810188,191514260305,0.23809523809523808,0
191007810188,191515180325,0.20833333333333334,0
191007860188,191514260305,0.4,1
191007860188,191514270305,0.3125,0
191007860188,191514210305,0.21739130434782608,0
191007870188,191514270305,0.4,1
191007870188,191514260305,0.3125,0
191007870188,191514210305,0.21739130434782608,0
191007910189,191514320306,0.2727272727272727,1
191007930190,191514340307,0.375,0
191008010191,191514420309,0.2,1
191008080193,191514530312,0.21052631578947367,1
191008150194,191534580735,0.23076923076923078,0
191008160195,191502330051,0.2777777777777778,1
191008160195,191522630476,0.23529411764705882,0
191008180195,191502350051,0.25,1
191008190195,191502360051,0.3125,0
191008200195,191522630476,0.26666666666666666,1
191008240196,191514630314,0.2727272727272727,1
191008260197,191514660315,0.38461538461538464,1
191008310198,191514710316,0.2631578947368421,1
191008330198,191514720316,0.4166666666666667,1
191008340198,191514730316,0.2,1
191008350198,191514740316,0.36363636363636365,1
191008480201,191514910319,0.3157894736842105,1
191008500202,191515000321,0.17391304347826086,1
191008580204,191520370422,0.35714285714285715,1
191008620204,191520400422,0.13043478260869565,1
191008640205,191528090600,0.45454545454545453,1
191008750207,191515180325,0.20833333333333334,1
191008760207,191515190325,0.45454545454545453,1
191008820208,191515270327,0.16129032258064516,1
191008860208,191515310327,0.3333333333333333,1
191008860208,191515320327,0.23076923076923078,0
191008870208,191515320327,0.3333333333333333,1
191008870208,191515310327,0.23076923076923078,0
191008930209,191514960320,0.375,1
191008940209,191514970320,0.375,1
191008950210,191515440329,0.19047619047619047,1
191008990210,191515470329,0.26666666666666666,1
191008990210,191515480329,0.1875,0
191009000210,191515480329,0.26666666666666666,1
191009000210,191515470329,0.1875,0
191009010210,191515480329,0.1875,0
191009010210,191515470329,0.1875,0
191009040211,191515510330,0.21428571428571427,1
191009120213,191515650332,0.1875,1
191009130213,191515610332,0.1875,1
191009180214,191515670333,0.2,1
191009210214,191515700333,0.375,1
191009210214,191515690333,0.29411764705882354,0
191009300215,191539300850,0.25,1
191009300215,191539320850,0.17647058823529413,0
191009380217,191515840336,0.22727272727272727,0
191009400217,191515850336,0.16666666666666666,1
191009490219,191515950338,0.3333333333333333,1
191009730224,191516150343,0.25,1
191009740224,191516160343,0.25,1
191009790226,191516190344,0.4166666666666667,1
191009870229,191516270346,0.36363636363636365,1
191009970232,191524790525,0.45454545454545453,1
191009980232,191524800525,0.3333333333333333,1
191009990232,191524810525,0.3333333333333333,1
191010010233,191516910350,0.35294117647058826,1
191010210236,191517130353,0.36363636363636365,1
191010320238,191517270355,0.45454545454545453,1
191010400240,191517470359,0.36363636363636365,1
191010500242,191509310190,0.5,1
191010550243,191517590362,0.11764705882352941,1
191010560243,191517580362,0.3157894736842105,1
191010570243,191517600362,0.15789473684210525,1
191010620245,191517680364,0.15151515151515152,1
191010690247,191539780862,0.16666666666666666,0
191010770248,191517820367,0.35294117647058826,1
191010790249,191512840273,0.23076923076923078,1
191010810249,191517950369,0.1875,0
191010810249,191517920369,0.15789473684210525,1
191010820249,191517930369,0.15789473684210525,0
191010820249,191517920369,0.15789473684210525,1
191010820249,191517950369,0.11764705882352941,0
191010860250,191517880368,0.23529411764705882,1
191010870250,191517890368,0.23529411764705882,1
191010910251,191517960370,0.13636363636363635,1
191011010253,191518080372,0.35294117647058826,1
191011040254,191542770926,0.12,1
191011150256,191518220375,0.35294117647058826,1
191011150256,191518210375,0.2777777777777778,0
191011170256,191518240375,0.2,1
191011170256,191518250375,0.14285714285714285,0
191011180256,191518250375,0.2,1
191011180256,191518240375,0.14285714285714285,0
191011250258,191505500107,0.11764705882352941,0
191011380261,191518420379,0.3333333333333333,1
191011390261,191518430379,0.2,1
191011400262,191539530856,0.21428571428571427,0
191011400262,191535390756,0.1388888888888889,0
191011400262,191518400379,0.125,0
191011430262,191539530856,0.125,0
191011470263,191534010723,0.36363636363636365,1
191011470263,191534070723,0.25,0
191011470263,191534080723,0.25,0
191011490263,191534030723,0.375,1
191011500263,191534040723,0.375,1
191011510263,191534050723,0.375,1
191011530263,191534070723,0.6666666666666666,1
191011530263,191534080723,0.42857142857142855,0
191011540263,191534080723,0.5833333333333334,1
191011540263,191534070723,0.46153846153846156,0
191011540263,191534010723,0.2631578947368421,0
191011580265,191526570567,0.17647058823529413,1
191011620266,191518620383,0.21052631578947367,1
191011730269,191518870388,0.3333333333333333,1
191011820272,191518930390,0.23809523809523808,1
191011970277,191519020394,0.22727272727272727,1
191012090280,191519130396,0.2777777777777778,1
191012100280,191519140396,0.3157894736842105,1
191012130281,191519200397,0.1875,1
191012170281,191519220397,0.24,1
191012220282,191519260398,0.4,1
191012350285,191519400401,0.2777777777777778,1
191012590290,191519620406,0.4166666666666667,1
191012600290,191519630406,0.16666666666666666,1
191012860296,191519840411,0.17647058823529413,1
191012870297,191519870412,0.2777777777777778,1
191012880297,191519880412,0.3076923076923077,0
191012910297,191519910412,0.3157894736842105,1
191013060302,191520120417,0.21739130434782608,1
191013110304,191520230419,0.21052631578947367,0
191013150305,191532620695,0.1388888888888889,0
191013200306,191520320421,0.25,1
191013210306,191520330421,0.3333333333333333,1
191013230306,191520340421,0.2727272727272727,1
191013240306,191520350421,0.42857142857142855,1
191013400309,191520510425,0.15789473684210525,1
191013540313,191520700430,0.38461538461538464,1
191013580314,191532480691,0.2,1
191013810318,191521040436,0.5,1
191013890320,191521110438,0.26666666666666666,1
191013900320,191521120438,0.35714285714285715,1
191013920320,191521140438,0.16666666666666666,0
191013930320,191521140438,0.2727272727272727,1
191014270329,191521380446,0.23809523809523808,1
191014270329,191511500241,0.18181818181818182,0
191014330330,191521430447,0.4166666666666667,1
191014440332,191521540450,0.2,1
191014450332,191521550450,0.2,1
191014470333,191534620737,0.26666666666666666,1
191014600335,191521630452,0.29411764705882354,1
191014790342,191521770457,0.20833333333333334,1
191014800342,191521780457,0.5,1
191014840343,191521830458,0.5,1
191014840343,191521840458,0.38461538461538464,0
191014860344,191521860459,0.4166666666666667,1
191014940345,191521950460,0.36363636363636365,1
191015030347,191522040462,0.3333333333333333,1
191015100349,191522140465,0.38461538461538464,1
191015130351,191522090464,0.3125,1
191015140351,191522100464,0.3,1
191015150351,191522110464,0.25,1
191015150351,191522130464,0.17647058823529413,0
191015150351,191522120464,0.17647058823529413,0
191015160351,191522130464,0.17647058823529413,0
191015160351,191522120464,0.17647058823529413,1
191015160351,191522110464,0.17647058823529413,0
191015170351,191522130464,0.17647058823529413,1
191015250352,191522280467,0.25,1
191015280353,191522300468,0.2727272727272727,1
191015360356,191522320471,0.25,1
191015390357,191522460472,0.5555555555555556,1
191015640363,191522730478,0.25,1
191015720365,191522800481,0.35714285714285715,1
191015860368,191534130725,0.45454545454545453,1
191015860368,191509090183,0.23076923076923078,0
191015900370,191523050487,0.27586206896551724,1
191015900370,191532620695,0.17647058823529413,0
191015910370,191523060487,0.38461538461538464,1
191015920370,191523070487,0.27586206896551724,1
191016130373,191523250490,0.29411764705882354,1
191016180374,191523300491,0.375,1
191016220375,191523350492,0.45454545454545453,1
191016300376,191523400493,0.23529411764705882,1
191016310376,191523410493,0.21052631578947367,1
191016630383,191536220774,0.42857142857142855,1
191016630383,191537790817,0.3333333333333333,0
191016650384,191523650499,0.3076923076923077,1
191016720386,191504720087,0.3157894736842105,1
191016760387,191515150324,0.21428571428571427,1
191016910390,191539900866,0.38461538461538464,0
191016980391,191523900505,0.4,1
191017040392,191515230326,0.25,0
191017070393,191523970506,0.20833333333333334,1
191017140394,191524020507,0.5454545454545454,1
191017150394,191524040507,0.25,1
191017160394,191524030507,0.5384615384615384,1
191017310399,191522360469,0.36363636363636365,1
191017430401,191524250512,0.2,1
191017430401,191524260512,0.16666666666666666,0
191017440401,191524260512,0.4117647058823529,1
191017540404,191524340515,0.375,1
191017570405,191524400517,0.5,1
191017620406,191524370516,0.2857142857142857,1
191017700408,191524500519,0.29411764705882354,1
191017940415,191524760524,0.1875,1
191017950415,191524770524,0.2857142857142857,1
191017950415,191524780524,0.2,0
191017970416,191517410358,0.18181818181818182,1
191018020416,191524830526,0.25,1
191018070418,191524880527,0.2,1
191018110419,191524920528,0.23529411764705882,1
191018250422,191502270050,0.29411764705882354,1
191018260422,191502280050,0.1724137931034483,1
191018270422,191502290050,0.3333333333333333,1
191018280422,191502300050,0.15789473684210525,1
191018300422,191502320050,0.14285714285714285,1
191018300422,191502300050,0.10526315789473684,0
191018300422,191502310050,0.09090909090909091,0
191018300422,191502290050,0.09090909090909091,0
191018400425,191502480054,0.16666666666666666,1
191018420426,191502500055,0.22727272727272727,1
191018550427,191535230752,0.2,0
191018560428,191502670057,0.21052631578947367,1
191018600428,191502630057,0.17647058823529413,1
191018730430,191525430539,0.1875,1
191018820432,191502920061,0.20833333333333334,1
191018880434,191503080065,0.14814814814814814,1
191018890434,191503090065,0.45454545454545453,1
191018900434,191503100065,0.4375,1
191018920435,191503540076,0.23529411764705882,0
191018920435,191503030064,0.23529411764705882,0
191018980437,191503120066,0.4,1
191019180444,191503390073,0.3333333333333333,1
191019260446,191503440074,0.38461538461538464,1
191019260446,191514770317,0.2857142857142857,0
191019320447,191514590313,0.15789473684210525,1
191019520452,191501000023,0.35294117647058826,1
191019560453,191514770317,0.5,1
191019560453,191503440074,0.38461538461538464,0
191019750458,191501290029,0.2631578947368421,1
191019770458,191501280029,0.2631578947368421,1
191019860460,191501370031,0.21428571428571427,1
191019860460,191501380031,0.17647058823529413,0
191019870460,191501380031,0.4375,1
191019940462,191501470033,0.3181818181818182,1
191019950462,191501480033,0.21052631578947367,1
191019970463,191501500034,0.5454545454545454,1
191020010464,191501530034,0.16666666666666666,0
191020080467,191501590036,0.3333333333333333,1
191020140468,191501660037,0.3333333333333333,1
191020380472,191528680612,0.2608695652173913,0
191020510475,191502050043,0.10256410256410256,1
191020570476,191502150046,0.5555555555555556,1
191020590477,191502170047,0.3076923076923077,1
191020600477,191502180047,0.6,1
191020710479,191541920906,0.46153846153846156,0
191020740480,191504460081,0.2,1
191020810481,191502140045,0.13043478260869565,1
191020850482,191504570083,0.22727272727272727,1
191020990485,191505330102,0.23076923076923078,0
191020990485,191505320102,0.23076923076923078,1
191021000485,191505330102,0.3333333333333333,1
191021000485,191505320102,0.23076923076923078,0
191021040487,191542330915,0.23076923076923078,0
191021040487,191542320915,0.2,0
191021080489,191504820090,0.2727272727272727,1
191021140491,191504900092,0.26666666666666666,1
191021210493,191504970094,0.20833333333333334,1
191021220493,191537400808,0.2222222222222222,1
191021310495,191504860091,0.375,1
191021310495,191504870091,0.29411764705882354,0
191021320495,191504870091,0.375,1
191021320495,191504860091,0.29411764705882354,0
191021570500,191505170100,0.25,1
191021740503,191505360103,0.23076923076923078,1
191021750504,191504780089,0.21052631578947367,0
191021770504,191505380104,0.3125,1
191021780505,191505420105,0.45454545454545453,1
191021920509,191505550109,0.19230769230769232,1
191022030512,191537030800,0.15789473684210525,1
191022030512,191530420646,0.15789473684210525,0
191022030512,191530400646,0.15789473684210525,0
191022050513,191506540132,0.3,1
191022130514,191505790115,0.3333333333333333,0
191022190517,191505910118,0.25,1
191022390521,191506110122,0.5454545454545454,1
191022410521,191506130122,0.14285714285714285,1
191022530524,191506260126,0.4,1
191022540524,191506270126,0.3076923076923077,1
191022630526,191506350128,0.5,1
191022750528,191506460130,0.4166666666666667,1
191022750528,191506470130,0.3076923076923077,0
191022750528,191506450130,0.2857142857142857,0
191022760528,191506470130,0.4166666666666667,1
191022760528,191506460130,0.3076923076923077,0
191022760528,191506450130,0.2857142857142857,0
191022770528,191506450130,0.5,1
191022770528,191506470130,0.21428571428571427,0
191022770528,191506460130,0.21428571428571427,0
191022850531,191543170934,0.36363636363636365,1
191022930532,191506650133,0.2727272727272727,0
191022940532,191506650133,0.2727272727272727,0
191022980533,191506680134,0.3333333333333333,1
191022990534,191512160258,0.25,0
191022990534,191506730135,0.25,1
191022990534,191506710135,0.19047619047619047,0
191022990534,191506720135,0.19047619047619047,0
191022990534,191536990798,0.19047619047619047,0
191023020534,191506710135,0.2222222222222222,1
191023030534,191506720135,0.29411764705882354,1
191023430540,191507260142,0.4375,1
191023510543,191507360145,0.5555555555555556,1
191023530544,191506010120,0.13636363636363635,0
191023540544,191507390146,0.46153846153846156,1
191023550544,191507400146,0.16,1
191023630546,191507530148,0.25,1
191023640546,191507540148,0.14285714285714285,1
191023690548,191507610151,0.35294117647058826,1
191023700548,191507620151,0.35294117647058826,1
191023850551,191507750154,0.15,1
191023870551,191507770154,0.15789473684210525,1
191023920553,191507840157,0.45454545454545453,1
191023970554,191541950907,0.1388888888888889,1
191024000554,191541970907,0.42857142857142855,0
191024160558,191542010908,0.3684210526315789,1
191024170558,191542020908,0.17647058823529413,1
191024230560,191542090910,0.2631578947368421,1
191024330564,191525820548,0.3333333333333333,1
191024480566,191518190374,0.21428571428571427,1
191024570568,191525980552,0.2916666666666667,1
191024600568,191526000552,0.2916666666666667,1
191024620569,191526030553,0.25,1
191024690571,191526090555,0.4166666666666667,1
191025130582,191540630879,0.16666666666666666,1
191025220584,191526690570,0.22727272727272727,1
191025240584,191526710570,0.4,1
191025260585,191526730571,0.45454545454545453,1
191025290586,191526770572,0.46153846153846156,1
191025300586,191526780572,0.23333333333333334,1
191025360587,191526830573,0.4,1
191025380588,191505630112,0.35714285714285715,1
191025400588,191505650112,0.4117647058823529,1
191025400588,191505660112,0.3333333333333333,0
191025410588,191505660112,0.4117647058823529,1
191025410588,191505650112,0.3333333333333333,0
191025410588,191528890615,0.2631578947368421,0
191025460589,191508100162,0.16666666666666666,1
191025490590,191527050579,0.6,1
191025510590,191527070579,0.2916666666666667,1
191025520590,191527080579,0.19047619047619047,1
191025550590,191527130579,0.13636363636363635,0
191025560590,191527090579,0.13636363636363635,1
191025590591,191533660715,0.28,1
191025590591,191533670715,0.23076923076923078,0
191025590591,191533650715,0.21428571428571427,0
191025600591,191533670715,0.3333333333333333,1
191025600591,191533660715,0.23076923076923078,0
191025610591,191533670715,0.23076923076923078,0
191025610591,191533660715,0.23076923076923078,0
191025610591,191533760716,0.18518518518518517,0
191025620591,191533690715,0.3333333333333333,1
191025640592,191516980351,0.18181818181818182,1
191025670592,191517010351,0.13043478260869565,1
191025820595,191531360667,0.18181818181818182,1
191025860595,191531390667,0.15789473684210525,1
191025870595,191531400667,0.15789473684210525,1
191025900595,191531420667,0.2222222222222222,1
191025940596,191527440587,0.6,1
191025940596,191527460587,0.35294117647058826,0
191025940596,191521470448,0.3333333333333333,0
191025950596,191527460587,0.29411764705882354,0
191025960596,191521470448,0.2777777777777778,1
191025970596,191527460587,0.5,1
191026000597,191527510588,0.23529411764705882,1
191026010597,191527520588,0.23529411764705882,1
191026020597,191527530588,0.23529411764705882,1
191026040598,191527550589,0.6,1
191026080598,191527600589,0.3333333333333333,1
191026240601,191527770593,0.6,1
191026360603,191527880595,0.35714285714285715,1
191026470605,191514530312,0.25,0
191026630609,191528160601,0.21052631578947367,1
191026680609,191531010659,0.23333333333333334,1
191026750611,191528250603,0.42857142857142855,1
191026800612,191528300604,0.3,1
191026850613,191528370605,0.5454545454545454,1
191026860613,191528380605,0.3888888888888889,1
191026870613,191528390605,0.3888888888888889,1
191027050616,191528530608,0.35714285714285715,1
191027180619,191528580609,0.5,1
191027180619,191528590609,0.4,0
191027190619,191528590609,0.5,1
191027190619,191528580609,0.4,0
191027210620,191528710613,0.5,1
191027220620,191528720613,0.2857142857142857,1
191027230620,191528730613,0.2857142857142857,1
191027230620,191528740613,0.2,0
191027230620,191528720613,0.2,0
191027260620,191528760613,0.2857142857142857,1
191027270620,191528770613,0.22727272727272727,1
191027270620,191528780613,0.17391304347826086,0
191027280621,191528790614,0.23809523809523808,1
191027310621,191528800614,0.21052631578947367,1
191027310621,191528830614,0.15,0
191027310621,191509120184,0.13636363636363635,0
191027320621,191528830614,0.21052631578947367,1
191027330621,191528840614,0.3333333333333333,1
191027390623,191526920576,0.7,1
191027400623,191526930576,0.35294117647058826,1
191027400623,191526940576,0.2777777777777778,0
191027410623,191526940576,0.35294117647058826,1
191027410623,191526930576,0.2777777777777778,0
191027420623,191526950576,0.3076923076923077,1
191027420623,191526930576,0.1111111111111111,0
191027420623,191526940576,0.1111111111111111,0
191027440625,191534980746,0.35714285714285715,1
191027450625,191534990746,0.3333333333333333,1
191027450625,191529440627,0.2631578947368421,0
191027530628,191521670453,0.4,1
191027530628,191521680453,0.3125,0
191027540628,191521680453,0.4,1
191027540628,191521670453,0.3125,0
191027580629,191528910615,0.4,1
191027810638,191510520218,0.3888888888888889,1
191027820638,191510530218,0.3888888888888889,1
191027840639,191529100620,0.3333333333333333,1
191028090645,191529350625,0.4,1
191028210648,191529520629,0.2631578947368421,1
191028360651,191529730632,0.375,1
191028370652,191529760633,0.2631578947368421,1
191028380652,191529260623,0.5,1
191028390652,191529770633,0.21052631578947367,1
191028420652,191529800633,0.2608695652173913,1
191028440653,191531120662,0.18181818181818182,1
191028450653,191531130662,0.3333333333333333,1
191028480653,191531160662,0.17647058823529413,1
191028490653,191531170662,0.17647058823529413,1
191028500653,191531180662,0.3,1
191028510654,191530400646,0.2,0
191028510654,191542100911,0.19047619047619047,1
191028530654,191542130911,0.3,0
191028530654,191542120911,0.3,1
191028550655,191533650715,0.23076923076923078,0
191028550655,191534790741,0.20833333333333334,1
191028550655,191533670715,0.15384615384615385,0
191028730658,191528490607,0.25,0
191029030665,191530090639,0.3076923076923077,1
191029050666,191530380645,0.5833333333333334,1
191029050666,191530390645,0.35714285714285715,0
191029060666,191530390645,0.5833333333333334,1
191029060666,191530380645,0.35714285714285715,0
191029060666,191531200663,0.17647058823529413,0
191029160669,191530440647,0.3157894736842105,1
191029270671,191530530649,0.20833333333333334,1
191029360673,191530700652,0.2777777777777778,1
191029460675,191530740653,0.3076923076923077,1
191029470675,191530750653,0.38461538461538464,1
191029520676,191530790654,0.35294117647058826,0
191029560677,191514500311,0.2,0
191029630680,191530940658,0.21739130434782608,1
191029640680,191530950658,0.6,1
191029680681,191531000659,0.23333333333333334,1
191029690682,191506280127,0.21052631578947367,0
191029820684,191525110531,0.5,1
191029850685,191525150532,0.3333333333333333,1
191029960688,191525250535,0.375,1
191029970688,191525260535,0.375,1
191029980688,191525270535,0.375,1
191030110692,191508970181,0.46153846153846156,1
191030300696,191534090724,0.35714285714285715,1
191030310696,191534100724,0.4,1
191030310696,191522040462,0.3125,0
191030360697,191531040660,0.16666666666666666,1
191030450698,191531190663,0.3333333333333333,1
191030460698,191531200663,0.4,1
191030470698,191531210663,0.3157894736842105,1
191030800708,191534660738,0.26666666666666666,1
191030820708,191534670738,0.4,1
191030820708,191534680738,0.2727272727272727,0
191030830708,191534680738,0.2727272727272727,1
191030830708,191534670738,0.2727272727272727,0
191030920711,191509980204,0.3157894736842105,1
191030930711,191509990204,0.4444444444444444,1
191030960712,191531590671,0.25,1
191031140718,191535570760,0.35714285714285715,1
191031210720,191503030064,0.4,1
191031210720,191503540076,0.3125,0
191031250721,191519620406,0.38461538461538464,0
191031290722,191535710764,0.19047619047619047,1
191031420724,191535880767,0.2777777777777778,1
191031430724,191535890767,0.2857142857142857,1
191031490726,191536030770,0.2,1
191031560727,191536000769,0.125,1
191031600729,191507110140,0.16666666666666666,1
191031740732,191536250775,0.38461538461538464,1
191031770732,191536260775,0.3333333333333333,1
191031880734,191536370778,0.6363636363636364,1
191031910735,191536400779,0.7142857142857143,1
191032090739,191536550783,0.18181818181818182,1
191032120739,191536570783,0.17391304347826086,1
191032240742,191537290806,0.35294117647058826,1
191032500749,191537290806,0.2631578947368421,0
191032500749,191537330806,0.2222222222222222,0
191032520749,191537330806,0.4666666666666667,1
191032540750,191537350807,0.1724137931034483,1
191032680752,191537460809,0.23076923076923078,0
191032680752,191537450809,0.1875,0
191032680752,191537440809,0.1875,1
191032690752,191537450809,0.26666666666666666,1
191032690752,191537460809,0.23076923076923078,0
191032730754,191537510811,0.2631578947368421,1
191032760755,191539660859,0.2777777777777778,1
191032760755,191511890250,0.2222222222222222,0
191032760755,191511880250,0.2222222222222222,0
191032760755,191509590196,0.2,0
191032790756,191537640813,0.21052631578947367,1
191032800756,191515740334,0.21052631578947367,1
191032940759,191537710815,0.45454545454545453,1
191033000760,191523640498,0.2,1
191033010760,191537760816,0.4,1
191033010760,191537770816,0.21428571428571427,0
191033020760,191537770816,0.5384615384615384,1
191033030761,191508560173,0.13636363636363635,0
191033120763,191537880819,0.18181818181818182,1
191033230765,191537980821,0.2777777777777778,1
191033280766,191538020822,0.5,1
191033300766,191538030822,0.23076923076923078,1
191033320766,191538050822,0.375,1
191033330767,191538060823,0.21052631578947367,1
191033340767,191538070823,0.3125,1
191033420769,191538160825,0.6,1
191033430769,191538170825,0.3076923076923077,1
191033430769,191538180825,0.21428571428571427,0
191033440769,191538180825,0.3076923076923077,1
191033440769,191538170825,0.21428571428571427,0
191033450769,191538190825,0.35294117647058826,1
191033480770,191538220826,0.23529411764705882,1
191033700776,191538430832,0.25,1
191033910779,191520840431,0.125,0
191034200785,191539230849,0.18181818181818182,1
191034280786,191534960745,0.2222222222222222,1
191034280786,191534970745,0.13636363636363635,0
191034390789,191533610714,0.5,1
191034440790,191539460854,0.25,1
191034590794,191539560857,0.4375,1
191034630795,191540420875,0.13793103448275862,1
191034770798,191539780862,0.23809523809523808,1
191034770798,191523970506,0.21739130434782608,0
191034810798,191501060024,0.22727272727272727,1
191034860800,191539860865,0.21428571428571427,1
191035070803,191540000867,0.18181818181818182,1
191035130805,191526110556,0.18181818181818182,1
191035270807,191540220871,0.5,1
191035290808,191540240872,0.45454545454545453,1
191035380811,191539430853,0.3333333333333333,1
191035380811,191539440853,0.23076923076923078,0
191035390811,191539440853,0.23076923076923078,1
191035390811,191539430853,0.23076923076923078,0
191035500813,191540450875,0.16666666666666666,1
191035630815,191540570878,0.4,1
191035630815,191540580878,0.2727272727272727,0
191035820819,191540720882,0.17391304347826086,1
191035830819,191540730882,0.35714285714285715,1
191035850819,191540750882,0.3333333333333333,1
191035860819,191540740882,0.375,1
191035870820,191540770883,0.2692307692307692,1
191035870820,191526860574,0.23076923076923078,0
191035940821,191526600568,0.3333333333333333,1
191035990823,191540820885,0.2857142857142857,1
191036000823,191540830885,0.2727272727272727,1
191036030824,191540860886,0.2857142857142857,1
191036070825,191540900887,0.28,1
191036120827,191540950889,0.17857142857142858,1
191036360830,191527150580,0.29411764705882354,1
191036370830,191527160580,0.3,1
191036380830,191527170580,0.46153846153846156,1
191036390831,191541240893,0.2777777777777778,1
191036420831,191541270893,0.35294117647058826,1
191036430831,191541260893,0.4375,1
191036510833,191508360168,0.21428571428571427,1
